doc_id,archivo,num_palabras,num_oraciones,diversidad_lexica,topico_principal,top_tfidf_features,flesch_reading_ease
S1130-01082007001200015-1,S1130-01082007001200015-1.txt,291,17,0.6254295532646048,0,"recto, tumoración, positivo, iliaca, anterior",26.947186173438467
S0004-06142008000500012-1,S0004-06142008000500012-1.txt,600,29,0.535,0,"riñón, izquierdo, inferior, polo, aprecia",20.724000000000018
S0210-48062007000300014-1,S0210-48062007000300014-1.txt,327,21,0.746177370030581,4,"testículo, ml, meq, 28, sin",28.81532110091743
S1130-01082013000300010-1,S1130-01082013000300010-1.txt,478,18,0.604602510460251,4,"kg, biopsias, diarrea, linfocitos, hepatitis",20.769395629939595
S1130-01082007000600010-1,S1130-01082007000600010-1.txt,468,19,0.6111111111111112,0,"ui, carcinoma, tejido, lesión, bien",14.71168025751075
S1130-01082017001000010-1,S1130-01082017001000010-1.txt,420,16,0.5880952380952381,3,"estenosis, dos, 16, cuatro, vía oral",18.04125000000002
S0465-546X2015000300009-1,S0465-546X2015000300009-1.txt,496,25,0.6129032258064516,4,"situación, segmento, 2012, ecg, intravenosa",29.28010752688175
S0120-41572014000400004-1,S0120-41572014000400004-1.txt,585,19,0.611965811965812,1,"niño, exámenes, minuto, exámenes laboratorio, deposiciones",9.973202130540813
S0716-10182015000600016-1,S0716-10182015000600016-1.txt,413,18,0.5980629539951574,1,"kg día, mg kg, tuberculosis, negativos, kg",23.017759325498247
S1135-76062009000200004-1,S1135-76062009000200004-1.txt,1111,47,0.47884788478847884,3,"muestras, parte, laboratorio, contenido, interior",28.53150746268659
S1130-01082011001000012-1,S1130-01082011001000012-1.txt,303,14,0.6831683168316832,1,"niveles, 24 horas, vn, ictericia, veces",34.00056213611725
S0120-41572009000300003-1,S0120-41572009000300003-1.txt,407,12,0.5773955773955773,3,"células, luz, patología, lesión, laboratorio",12.879388341543518
S0034-98872015000700017-1,S0034-98872015000700017-1.txt,535,24,0.5887850467289719,1,"ascitis, lesiones, resultados, distensión, mg",16.116899712437117
S0376-78922012000200010-1,S0376-78922012000200010-1.txt,985,42,0.4527918781725888,3,"mama, drenaje, prótesis, material, herida",32.1302583049135
caso_clinico_radiologia375,caso_clinico_radiologia375.txt,113,7,0.7522123893805309,2,"tumoración, ascitis, cm, campo, abdominal",29.161621621621634
S0004-06142006000900011-1,S0004-06142006000900011-1.txt,228,10,0.6842105263157895,0,"vesical, m2, positivo, tumor, tomografía",14.370502392344548
S0210-56912008000400007-4,S0210-56912008000400007-4.txt,133,6,0.6766917293233082,1,"aorta, salida, ingreso, rmn, parietal",36.126810776942364
S1130-01082011001100016-1,S1130-01082011001100016-1.txt,506,26,0.6442687747035574,4,"trombosis, datos, normales, perforación, íleon",18.79091897233201
S1130-01082014000800017-1,S1130-01082014000800017-1.txt,340,19,0.6411764705882353,4,"vn, dl, calcio, mg dl, niveles",26.438900928792606
S0004-06142008000700015-2,S0004-06142008000700015-2.txt,100,9,0.75,2,"dorsal, base, doppler, revisión, 33",41.86750000000001
S0325-00752009000100011-1,S0325-00752009000100011-1.txt,361,11,0.667590027700831,4,"vn, dl, ml, niña, mg dl",35.22230032317637
S1137-66272016000300012-1,S1137-66272016000300012-1.txt,485,19,0.622680412371134,4,"ventrículo, derrame, dl, objetivó, mg dl",21.170652920962226
caso_clinico_radiologia691,caso_clinico_radiologia691.txt,121,8,0.7272727272727273,2,"fosa, derecha, abdomen, iliaca, inguinal",28.575686983471087
caso_clinico_radiologia133,caso_clinico_radiologia133.txt,137,6,0.7153284671532847,2,"pared, aumento, perforación, abdominal, comienza",21.475109489051107
S1130-05582011000200005-1,S1130-05582011000200005-1.txt,260,7,0.6115384615384616,3,"lesión, cuerpo, imagen, disección, muestra",11.70174418604654
S1139-76322012000300006-4,S1139-76322012000300006-4.txt,227,10,0.6431718061674009,0,"ui, perfil, serología, hepático, infección",18.694059471365648
S0210-48062006000900014-1,S0210-48062006000900014-1.txt,707,29,0.5431400282885431,2,"vesical, doble, izquierda, catéter, iliaca",19.671884766517422
S1139-76322015000400010-1,S1139-76322015000400010-1.txt,277,14,0.7003610108303249,3,"niño, lateral, derecho, clínica, pie",30.433105396678968
cc_onco1003,cc_onco1003.txt,658,30,0.5319148936170213,0,"16, hepática, sangrado, mg, riesgo",19.696126016260166
S0465-546X2010000400007-1,S0465-546X2010000400007-1.txt,455,16,0.578021978021978,4,"enfermedad, marcha, pacientes, mg, actual",26.992475961538474
S0212-71992005000100006-2,S0212-71992005000100006-2.txt,260,16,0.6461538461538462,0,"células, zonas, aumento volumen, misma, volumen",31.55355769230769
S1130-63432016000200008-1,S1130-63432016000200008-1.txt,680,27,0.5279411764705882,4,"mg, dosis, tratamiento, mg día, niveles",23.799964653902805
cc_onco594,cc_onco594.txt,557,27,0.5314183123877917,0,"tratamiento, renal, pulmonares, lesiones, mostró",29.758044417846975
S0034-98872011000900014-1,S0034-98872011000900014-1.txt,580,28,0.5844827586206897,1,"temperatura, procedió, pcr, catéter, minutos",19.22812569521693
S1137-66272013000300021-1,S1137-66272013000300021-1.txt,400,12,0.6075,0,"recto, nódulos, adenocarcinoma, vía oral, mm",12.53773076923079
S0210-48062009000400016-1,S0210-48062009000400016-1.txt,382,22,0.5471204188481675,2,"fístula, urinaria, rectal, cierre, paciente presenta",24.043917975567183
caso_clinico_radiologia906,caso_clinico_radiologia906.txt,75,5,0.6933333333333334,3,"pie, fractura, derecho, años acude, aprecia",50.05083783783786
caso_clinico_radiologia236,caso_clinico_radiologia236.txt,154,6,0.6688311688311688,2,"miembro, tercio, cervical, arteria, ausencia",20.843003246753284
S1130-01082012000100013-1,S1130-01082012000100013-1.txt,209,7,0.6411483253588517,2,"libre, líquido libre, cambios, abdominal, aguda",8.139569377990455
S0034-98872012000100011-3,S0034-98872012000100011-3.txt,334,15,0.6287425149700598,1,"viral, durante, hepática, trasplante, mg",25.96319327731092
S1139-76322012000500009-1,S1139-76322012000500009-1.txt,644,43,0.453416149068323,3,"niña, madre, si, no, tiempo",52.96201613207194
S1130-14732011000400006-1,S1130-14732011000400006-1.txt,367,18,0.6103542234332425,3,"absceso, región, decide, niño, recto",18.323384044807767
cc_onco1037,cc_onco1037.txt,427,41,0.6252927400468384,0,"pulmonar, progresión, objetiva, buen, tratamiento",30.228146775389206
S1130-01082007001200010-1,S1130-01082007001200010-1.txt,563,26,0.5932504440497336,1,"peritoneal, aumento, líquido, líquido libre, intestinal",17.407500000000027
caso_clinico_radiologia238,caso_clinico_radiologia238.txt,86,5,0.7674418604651163,2,"abdominal, intestino delgado, tc abdominal, asas, delgado",19.19327906976747
S1130-05582013000300005-1,S1130-05582013000300005-1.txt,456,16,0.5679824561403509,0,"lesión, biopsia, borde, controles, tratamiento",13.412125000000032
caso_clinico_radiologia225,caso_clinico_radiologia225.txt,81,4,0.7654320987654321,2,"perforación, parietal, colección, intestino delgado, delgado",23.34791666666669
S0716-10182017000300013-2,S0716-10182017000300013-2.txt,207,11,0.6280193236714976,1,"solicitó, médico, paciente, examen, cutáneas",37.33454545454549
S0210-48062010000100019-3,S0210-48062010000100019-3.txt,193,6,0.694300518134715,2,"gran, biopsias, vesical, pared, aspecto",14.19101468048359
S0376-78922009000400002-2,S0376-78922009000400002-2.txt,193,9,0.6476683937823834,3,"músculo, prótesis, intervención, decidió, herida",27.265780080598745
caso_clinico_radiologia529,caso_clinico_radiologia529.txt,80,3,0.725,2,"asas, dilatación, distal, hipocondrio, obstrucción",31.718333333333362
S1130-01082007001000014-1,S1130-01082007001000014-1.txt,265,14,0.6150943396226415,2,"dilatación, decide, recto, abdomen, resección",29.915330188679263
S0211-69952017000200225-2,S0211-69952017000200225-2.txt,194,12,0.6391752577319587,4,"renal, proteinuria, crisis, mg, normal",33.599896907216504
S1130-05582017000100028-1,S1130-05582017000100028-1.txt,374,18,0.5802139037433155,3,"lesión, borde, mostraba, no, observó",28.71155913978498
caso_clinico_radiologia639,caso_clinico_radiologia639.txt,110,10,0.7909090909090909,2,"pulmonares, derrame pleural, fractura, derrame, pleural",34.160909090909115
caso_clinico_radiologia589,caso_clinico_radiologia589.txt,48,3,0.8333333333333334,2,"cráneo, cifras, agudeza visual, agudeza, realiza tc",42.545000000000016
S0376-78922010000300008-1,S0376-78922010000300008-1.txt,55,4,0.7272727272727273,3,"colgajo, reconstrucción, temporal, defecto, edad con",32.90784090909091
S0004-06142009000400012-1,S0004-06142009000400012-1.txt,220,13,0.6545454545454545,0,"superior, polo, renal, hallazgo, riñón",29.409393939393965
caso_clinico_radiologia604,caso_clinico_radiologia604.txt,82,5,0.8292682926829268,2,"duodenal, cabeza, biliar, inflamatorios, porción",21.69991869918701
S1135-76062014000100003-1,S1135-76062014000100003-1.txt,349,16,0.6045845272206304,3,"madre, no, pequeña, tres, haber",36.099897027220635
S1134-80462008000500004-3,S1134-80462008000500004-3.txt,217,8,0.6082949308755761,3,"cervical, dolor, mejoría, punto, lado",18.846666666666692
S1135-76062009000300002-1,S1135-76062009000300002-1.txt,756,25,0.503968253968254,3,"proceso, forma, buena, decide, bajo",8.764200000000017
S0365-66912006001100006-2,S0365-66912006001100006-2.txt,146,4,0.7191780821917808,3,"bilateral, ambos ojos, ojos, ojo, imágenes",11.597089041095927
S0004-06142007000100011-1,S0004-06142007000100011-1.txt,184,10,0.6956521739130435,3,"pérdida, lesiones, enfermedad, acude, cc",26.102885205647652
caso_clinico_radiologia511,caso_clinico_radiologia511.txt,108,4,0.7407407407407407,0,"realiza, izquierda, tc, ante hallazgos, realiza tc",25.11100000000002
S0004-06142007000100012-1,S0004-06142007000100012-1.txt,409,21,0.6210268948655256,4,"renal, alteraciones, vejiga, función renal, sin alteraciones",15.455691820404525
S1698-44472004000400012-1,S1698-44472004000400012-1.txt,420,16,0.6,3,"mandibular, tercer, existencia, metástasis, remitido",17.238604481569894
S0210-48062009000400017-1,S0210-48062009000400017-1.txt,453,15,0.5474613686534217,0,"grasa, vena, cava, retroperitoneal, lesión",12.39789403973515
S0716-10182015000400013-2,S0716-10182015000400013-2.txt,109,7,0.7431192660550459,1,"diarrea, familia, desarrollo, uso, 39",44.33825688073395
S0376-78922009000400002-4,S0376-78922009000400002-4.txt,134,7,0.6716417910447762,3,"parietal, reconstrucción, recidiva, mama, después",25.781119402985098
S1134-80462010000400004-1,S1134-80462010000400004-1.txt,521,36,0.4760076775431862,3,"media, línea, nervio, cabeza, hacia",26.49302125542053
S1130-01082017001000014-1,S1130-01082017001000014-1.txt,119,6,0.8151260504201681,4,"mg, mg dl, dl, ictericia, bilirrubina",38.120973389355754
caso_clinico_radiologia582,caso_clinico_radiologia582.txt,62,6,0.8709677419354839,2,"niño, cráneo, ganglios, 10 días, tos",27.778032258064542
S0325-00752008000600014-1,S0325-00752008000600014-1.txt,370,17,0.5891891891891892,1,"niño, vía, luego, edema, vancomicina",24.622621951219543
S0034-98872011000200013-1,S0034-98872011000200013-1.txt,560,25,0.6428571428571429,1,"mg, mg dl, dl, vn, predominio",30.834225864158356
S0004-06142006000100013-1,S0004-06142006000100013-1.txt,235,11,0.6170212765957447,0,"polo, objetiva, tumoración, superior, biliar",22.79090909090911
S0004-06142008000500009-1,S0004-06142008000500009-1.txt,239,8,0.602510460251046,2,"iliaca, doble, fosa, objetiva, lumbar",14.03739801255233
caso_clinico_radiologia962,caso_clinico_radiologia962.txt,88,9,0.7613636363636364,2,"facial, alteración, hace, contraste, alta",33.65781609195403
S1130-01082007000100015-1,S1130-01082007000100015-1.txt,260,11,0.6846153846153846,0,"trombosis, ca, ui, ml, observó",7.461783216783203
S0034-98872017000500014-1,S0034-98872017000500014-1.txt,547,32,0.5795246800731262,1,"tuberculosis, biopsia, resultaron, pulmonares, realizó",23.625368050328007
S0210-48062007000500016-1,S0210-48062007000500016-1.txt,585,27,0.5897435897435898,4,"lumbar, absceso, urinaria, drenaje, punción",26.230192307692334
S1130-01082008000800014-1,S1130-01082008000800014-1.txt,225,13,0.6666666666666666,2,"náuseas, aguda, dolor abdominal, dolor, presentaba",29.218500000000006
S0034-98872009000300013-1,S0034-98872009000300013-1.txt,458,22,0.6091703056768559,1,"igg, serología, mg, infección, mg m2",30.555094822396143
S0004-06142007000100015-1,S0004-06142007000100015-1.txt,483,11,0.598343685300207,1,"orina, linfocitos, días, células, meses",3.2517964644051744
S0365-66912011001000003-1,S0365-66912011001000003-1.txt,169,10,0.6272189349112426,3,"ambos ojos, ojos, agudeza, ambos, niña",45.76157142857147
cc_onco63,cc_onco63.txt,1226,45,0.5008156606851549,0,"masa, 12, superior, cm, metástasis",26.137513038645693
caso_clinico_radiologia25,caso_clinico_radiologia25.txt,122,6,0.7131147540983607,2,"colon, trombosis, aprecia, engrosamiento, abdominal",-2.419726775956235
cc_onco489,cc_onco489.txt,494,35,0.6032388663967612,0,"mg m2, m2, adenocarcinoma, tratamiento, ciclos",23.985382317801708
S1137-66272010000400007-2,S1137-66272010000400007-2.txt,289,9,0.6608996539792388,4,"proteinuria, creatinina, hace, hematuria, año",2.4076201460976847
S1130-63432015000400005-1,S1130-63432015000400005-1.txt,435,15,0.6252873563218391,4,"dl, mg, mg dl, mg kg, 10",34.55640988372096
S0211-69952013000200019-1,S0211-69952013000200019-1.txt,262,9,0.6755725190839694,2,"peritoneal, catéter, inguinal, hernia, domicilio",18.896551724137936
S1130-05582013000400004-1,S1130-05582013000400004-1.txt,189,3,0.6031746031746031,3,"facial, nervio, lado, craneal, días",8.028630952381008
S0210-48062005000700010-1,S0210-48062005000700010-1.txt,98,5,0.7040816326530612,3,"seis meses, dos años, practicó, mostraron, procedió",28.100183673469388
S1130-14732006000400004-1,S1130-14732006000400004-1.txt,307,19,0.5928338762214984,3,"cervical, hernia, nivel, completo, descartó",19.581316646665556
cc_onco1005,cc_onco1005.txt,796,40,0.535175879396985,0,"tratamiento, buena, ciclos, inicia, sin",21.888200280112073
caso_clinico_radiologia235,caso_clinico_radiologia235.txt,165,6,0.6727272727272727,2,"arteria, cerebral, extremidades, posterior, realiza",11.260681818181837
S1130-01082012000700009-1,S1130-01082012000700009-1.txt,398,20,0.5979899497487438,0,"objetiva, quiste, segmento, sin, diagnóstico",16.974783031829645
S1134-80462015000100006-1,S1134-80462015000100006-1.txt,416,20,0.5745192307692307,4,"mg, dosis, dolor, hospitalización, cuadro",29.990019975786964
S0034-98872014000300016-1,S0034-98872014000300016-1.txt,351,15,0.6695156695156695,4,"arteria, ng ml, ng, día, mg día",32.80824460865634
S1139-76322016000300016-1,S1139-76322016000300016-1.txt,117,5,0.717948717948718,4,"neurológica, asintomático, ingreso, urgencias, riesgo",27.965576923076952
S1130-63432013000300010-1,S1130-63432013000300010-1.txt,383,12,0.577023498694517,4,"siendo, así, tras, tratamiento, miembros inferiores",13.916394858405312
S1130-01082008001200011-2,S1130-01082008001200011-2.txt,563,20,0.5523978685612788,4,"presencia, mg, tratamiento, presenta, tratamiento con",11.767545737122589
S1139-76322015000500009-1,S1139-76322015000500009-1.txt,349,20,0.5902578796561605,4,"clínica, episodios, muscular, miembros, familiares",24.808817674558924
cc_onco1220,cc_onco1220.txt,610,39,0.6114754098360655,0,"fístula, pulmonar, alto, sangrado, renal",23.495303030303035
caso_clinico_radiologia478,caso_clinico_radiologia478.txt,68,3,0.7941176470588235,2,"aorta, disección, morfología, intervenido, realiza tc",14.628333333333359
S0034-98872017001101490-1,S0034-98872017001101490-1.txt,312,13,0.6025641025641025,1,"ecg, valor, urgencia, agudo, solicitó",21.680769230769272
S0716-10182014000300003-1,S0716-10182014000300003-1.txt,350,21,0.6257142857142857,1,"día, cardiaca, 15, fiebre, hospitalización",30.89106211180126
cc_onco473,cc_onco473.txt,635,39,0.6031496062992125,4,"dl, mg dl, hepática, ldh, proteínas",23.431267568659166
S1130-01082013001000014-1,S1130-01082013001000014-1.txt,201,10,0.6567164179104478,0,"recidiva, aspecto, hepático, lesión, resección",27.755888059701505
S0365-66912010000400005-1,S0365-66912010000400005-1.txt,283,13,0.568904593639576,3,"oi, od, edema, 25, indicó",36.76396575156295
caso_clinico_radiologia989,caso_clinico_radiologia989.txt,221,12,0.579185520361991,2,"aorta, tc, hematoma, agudo, torácica",19.324888763197606
caso_clinico_radiologia303,caso_clinico_radiologia303.txt,173,6,0.7167630057803468,2,"vih, entre, siendo, lesiones, mediante",6.079031007751951
caso_clinico_radiologia438,caso_clinico_radiologia438.txt,105,4,0.7047619047619048,2,"ausencia, ante, realiza, izquierda, izquierda con",23.076964285714325
cc_onco1213,cc_onco1213.txt,529,28,0.6200378071833649,0,"ventrículo, craneal, derecha, metástasis, inicia",18.912859884836905
S0034-98872016000300018-1,S0034-98872016000300018-1.txt,263,19,0.688212927756654,1,"ng ml, ng, vn, ml, óseo",42.2924493927126
S1135-76062011000300005-1,S1135-76062011000300005-1.txt,894,29,0.49328859060402686,3,"cuerpo, temperatura, muestras, fase, durante",23.188547817715033
caso_clinico_radiologia433,caso_clinico_radiologia433.txt,118,8,0.6694915254237288,2,"rx, hernia, duodenal, colon, hepático",35.56883474576273
S1137-66272012000200017-1,S1137-66272012000200017-1.txt,304,14,0.6085526315789473,0,"tumoración, medio, vena, asintomático, cm",18.099605263157912
S1137-66272015000300014-1,S1137-66272015000300014-1.txt,449,21,0.6525612472160356,4,"iv, mg, bilateral, saturación, completo",28.656497147353946
S1130-01082006000700014-1,S1130-01082006000700014-1.txt,292,14,0.6815068493150684,4,"sangrado, episodios, tórax, astenia, objetivó",37.41316555488177
S0004-06142009000700013-1,S0004-06142009000700013-1.txt,407,21,0.6044226044226044,0,"tamaño, cm, ciclos, testicular, realiza",27.885597014925395
caso_clinico_radiologia80,caso_clinico_radiologia80.txt,161,7,0.6335403726708074,2,"clínicos, lesión, rm, importante, sin antecedentes",23.22291925465842
S1139-76322015000100012-5,S1139-76322015000100012-5.txt,98,5,0.7653061224489796,4,"tratamiento con, rectal, prueba, inicia tratamiento, días",30.68997959183676
S0210-48062004000300007-1,S0210-48062004000300007-1.txt,584,20,0.5325342465753424,3,"material, hematuria, vesical, intervención, sólo",13.356931506849321
S0370-41062014000300012-3,S0370-41062014000300012-3.txt,133,6,0.6691729323308271,0,"antecedentes familiares, nódulos, lóbulo, familiares, carcinoma",25.313276942355913
S0034-98872012000100013-1,S0034-98872012000100013-1.txt,336,13,0.625,1,"tercio, segmento, evolucionó, ecg, minuto",25.61250000000004
S1130-05582008000200004-1,S1130-05582008000200004-1.txt,349,16,0.5787965616045845,0,"blando, neoplasia, gran, luz, crecimiento",19.858636282234954
caso_clinico_radiologia344,caso_clinico_radiologia344.txt,87,4,0.7126436781609196,3,"inferior, niño, recto, primaria, agudeza visual",29.172543103448305
S1130-01082017000400010-1,S1130-01082017000400010-1.txt,201,7,0.6169154228855721,0,"fístula, recidiva, recto, prótesis, urinaria",14.8034328358209
S1130-01082005001100007-1,S1130-01082005001100007-1.txt,571,28,0.5726795096322241,4,"pleural, derrame pleural, dl, derrame, ui",33.799562171628764
S1135-76062009000400006-2,S1135-76062009000400006-2.txt,117,5,0.6923076923076923,3,"mano, desaparición, flujo, hallazgo, muscular",28.345538461538467
S0004-06142008000300011-1,S0004-06142008000300011-1.txt,274,15,0.6496350364963503,0,"testicular, testículo, tumorales, neoplasia, no",32.39091670244744
S0376-78922009000200010-1,S0376-78922009000200010-1.txt,779,31,0.5173299101412067,3,"colgajo, defecto, lesiones, células, disección",22.96911144331588
S0034-98872012000200014-1,S0034-98872012000200014-1.txt,681,38,0.5550660792951542,1,"linfocitos, no, igm, elevada, adenopatías",26.614864080799435
caso_clinico_radiologia966,caso_clinico_radiologia966.txt,128,10,0.71875,0,"baja, nasal, fosa, neoplasia, crecimiento",19.355500000000035
S1130-05582008000500007-1,S1130-05582008000500007-1.txt,478,19,0.5439330543933054,3,"mandibular, realiza, herida, fractura, procede",9.836751046025114
S1130-01082005001200007-1,S1130-01082005001200007-1.txt,843,23,0.5065243179122183,4,"atrofia, presencia, actualidad, siendo, junto con",13.154590741066755
caso_clinico_radiologia168,caso_clinico_radiologia168.txt,94,8,0.8191489361702128,2,"ecografía, páncreas, focal, cabeza, normal",38.30875
S0716-10182013000600016-1,S0716-10182013000600016-1.txt,585,24,0.5726495726495726,1,"lcr, nasal, fístula, mg, 10 mg",27.93564102564102
caso_clinico_radiologia92,caso_clinico_radiologia92.txt,64,4,0.75,2,"aorta, disección, protocolo, 65, torácica",30.64812500000002
S1130-01082015000100010-1,S1130-01082015000100010-1.txt,451,21,0.6186252771618626,4,"rango, mg dl, mg, bilirrubina, biliar",26.497026901669784
S0376-78922012000400009-1,S0376-78922012000400009-1.txt,303,16,0.6105610561056105,3,"grasa, quirúrgico, refiere, sesiones, sonda",31.303143564356446
cc_onco422,cc_onco422.txt,781,27,0.5352112676056338,0,"tuberculosis, valores, líquido, pruebas, tratamiento",10.53222222222226
S0376-78922010000400011-1,S0376-78922010000400011-1.txt,370,14,0.6054054054054054,0,"metástasis, nódulos, adenocarcinoma, cm, lóbulo",16.384939024390263
S0034-98872011000300010-1,S0034-98872011000300010-1.txt,329,14,0.6261398176291794,1,"función, insuficiencia, hospitalización, urgencia, marcadores",19.69678571428574
S0210-56912009000800006-2,S0210-56912009000800006-2.txt,121,10,0.743801652892562,4,"mantiene, domicilio, normal, grave, neurológica",37.938623966942174
S0004-06142007000900016-1,S0004-06142007000900016-1.txt,294,10,0.5170068027210885,2,"iliaca, cava, izquierdo con, riñón, izquierda",17.412940630797806
S1135-76062012000200006-1,S1135-76062012000200006-1.txt,466,16,0.575107296137339,4,"24, mg, hallazgos, antes, frontal",20.508175403225835
S1130-01082016001000015-1,S1130-01082016001000015-1.txt,402,19,0.6069651741293532,0,"distal, tercio, células, tinción, crecimiento",13.003020424194801
caso_clinico_radiologia947,caso_clinico_radiologia947.txt,80,7,0.8,1,"negativo, neumonía, femenino, linfocitos, iii",31.685616438356163
S0376-78922009000200008-2,S0376-78922009000200008-2.txt,204,8,0.6470588235294118,3,"abdominal, reconstrucción, tiempo, quirúrgico, tejido",16.534975369458152
S0120-41572015000400003-1,S0120-41572015000400003-1.txt,820,23,0.5402439024390244,1,"síntomas, cuerpo, entre, frecuencia, área",20.113219741480634
S0325-00752010000600014-1,S0325-00752010000600014-1.txt,209,12,0.6985645933014354,3,"niña, madre, consulta, lesiones, ingesta",25.624068979266355
caso_clinico_radiologia30,caso_clinico_radiologia30.txt,60,3,0.8833333333333333,2,"cráneo, conciencia, observándose, hematoma, realizado",27.20500000000004
S1139-76322010000600006-1,S1139-76322010000600006-1.txt,199,14,0.6834170854271356,2,"fosa, intenso, no, sin, izquierda",31.710012562814086
caso_clinico_radiologia18,caso_clinico_radiologia18.txt,117,5,0.7350427350427351,2,"iliaca, luz, mm, aorta, colección",20.391692307692324
S0378-48352005000700007-1,S0378-48352005000700007-1.txt,421,17,0.6247030878859857,3,"nasal, seno, maxilar, fosa, derecha",13.30262400447117
caso_clinico_radiologia233,caso_clinico_radiologia233.txt,98,6,0.7755102040816326,2,"quística, masa, iliaca, niña, laparotomía",24.5097278911565
S0716-10182016000600013-1,S0716-10182016000600013-1.txt,858,33,0.5524475524475524,1,"hemodiálisis, ventrículo, tejido, líquido, derrame",17.022097560975624
S1130-63432013000100011-1,S1130-63432013000100011-1.txt,449,22,0.623608017817372,4,"mg m2, m2, tratamiento, mg, día",30.3437686846039
caso_clinico_radiologia455,caso_clinico_radiologia455.txt,164,6,0.6646341463414634,2,"fractura, columna, focos, hematoma, aproximadamente",13.50264227642279
S1130-01082009001100013-1,S1130-01082009001100013-1.txt,180,15,0.6666666666666666,0,"colon, parámetros, tumoración, vn, ca",37.49625000000003
caso_clinico_radiologia109,caso_clinico_radiologia109.txt,102,3,0.6764705882352942,2,"cerebral, paciente, atrofia, marcha, generalizada",14.736764705882365
S0004-06142009000800010-1,S0004-06142009000800010-1.txt,396,19,0.5505050505050505,0,"vejiga, izquierda, carcinoma, anemia, masa",21.393899521531154
S0212-71992001000400009-1,S0212-71992001000400009-1.txt,300,16,0.68,4,"cardiaca, cavidad, dl, horas, mm3",25.44180405272479
S0210-56912006000900008-1,S0210-56912006000900008-1.txt,420,13,0.6285714285714286,3,"insuficiencia, ecg, iii, situación, técnica",19.60852941176472
caso_clinico_radiologia913,caso_clinico_radiologia913.txt,130,5,0.7230769230769231,2,"patrón, relación, ambos, con presencia, superiores",11.80596153846156
S0212-71992007000500005-5,S0212-71992007000500005-5.txt,96,5,0.7083333333333334,3,"reposo, izquierdo, absceso, comienza, músculo",35.77200000000002
S0004-06142006000200010-1,S0004-06142006000200010-1.txt,161,9,0.6645962732919255,3,"anterior, normal, realiza, salud, rectal",25.783367839889593
S1130-01082017000400024-1,S1130-01082017000400024-1.txt,660,20,0.5409090909090909,0,"resonancia magnética, magnética, resonancia, tumoral, tratamiento",5.293636363636381
S0376-78922011000200004-1,S0376-78922011000200004-1.txt,460,15,0.6,4,"horas, terapia, antibiótico, tratamiento, primera",16.43963768115944
S0210-48062009000300013-6,S0210-48062009000300013-6.txt,193,13,0.689119170984456,2,"riñón, días después, días, izquierdo, hb",42.350831174438724
S0210-48062006000300012-1,S0210-48062006000300012-1.txt,353,19,0.5835694050991501,4,"análisis, orina, próstata, 10, vejiga",28.3637706873416
S0211-69952014000100021-2,S0211-69952014000100021-2.txt,79,3,0.7974683544303798,4,"lesiones, servicio, hemodiálisis, cutánea, interna",-4.085738396624436
caso_clinico_radiologia759,caso_clinico_radiologia759.txt,143,8,0.6713286713286714,2,"gástrica, abdomen, radiografía, tórax, realiza",21.85830856643358
S1130-01082006000400007-1,S1130-01082006000400007-1.txt,1111,64,0.46804680468046805,0,"pared, estudio, no, delgado, intestino",26.179897202964383
S0212-71992007000400006-3,S0212-71992007000400006-3.txt,701,40,0.48787446504992865,0,"malignidad, áreas, tejido, tumoración, consistencia",26.24341601283885
S0004-06142007000700011-1,S0004-06142007000700011-1.txt,266,10,0.6203007518796992,2,"testículo, tamaño, derecho, doppler, no",26.85630075187973
S0210-56912006000300007-3,S0210-56912006000300007-3.txt,136,6,0.6617647058823529,3,"anastomosis, duodenal, aorta, prótesis, disección",22.715098039215718
caso_clinico_radiologia188,caso_clinico_radiologia188.txt,173,6,0.7283236994219653,2,"pie, antibiótico, urgencias, oxígeno, saturación",13.160131578947386
caso_clinico_radiologia775,caso_clinico_radiologia775.txt,142,9,0.7394366197183099,2,"edema, cráneo, difuso, central, cerebral",24.59942879499218
S1130-01082013000800012-1,S1130-01082013000800012-1.txt,262,9,0.683206106870229,0,"adenocarcinoma, lesión, derecha, 25, sin",17.600000000000023
S1130-01082005001000012-1,S1130-01082005001000012-1.txt,693,37,0.5339105339105339,3,"rectal, puede, defecto, anterior, óseo",33.94983766233767
S0365-66912007000100009-1,S0365-66912007000100009-1.txt,306,13,0.5816993464052288,3,"od, av, recto, mmhg, oi",35.3081674208145
S0034-98872005001200009-1,S0034-98872005001200009-1.txt,454,19,0.5881057268722467,1,"dl, drenaje, ciclo, mg dl, pleural",33.9742356828194
S1130-01082017001000011-1,S1130-01082017001000011-1.txt,358,17,0.5949720670391061,2,"drenaje, hepático, apreció, siete, hipocondrio",29.021187972395694
caso_clinico_radiologia120,caso_clinico_radiologia120.txt,142,9,0.7323943661971831,2,"peritoneal, libre, origen, aspecto, ecografía",24.003654147104868
S0034-98872015000500017-1,S0034-98872015000500017-1.txt,489,26,0.5828220858895705,1,"arteria, hepática, gástrica, izquierda, hepático",19.908750000000026
S0034-98872014000100018-1,S0034-98872014000100018-1.txt,290,15,0.7034482758620689,1,"mg dl, dl, meq, vejiga, campo",24.696156186612598
S0034-98872014000100019-2,S0034-98872014000100019-2.txt,143,6,0.6713286713286714,4,"cutáneo, dentro, presenta, ictericia, puede",22.318292540792555
